id,price
7757,13749.495
7758,10883.613
7759,10041.977
7760,19460.502
7761,18563.879
7762,35221.46
7763,32038.828
7764,36169.703
7765,21771.328
7766,20574.34
7767,15249.927
7768,25227.346
7769,29303.514
7770,17090.188
7771,41141.375
7772,16675.389
7773,49500.203
7774,22465.334
7775,36912.125
7776,46429.242
7777,19781.951
7778,33558.645
7779,25263.396
7780,18623.914
7781,26335.254
7782,21466.168
7783,30711.545
7784,23829.768
7785,29561.154
7786,17374.666
7787,15359.41
7788,32891.73
7789,15232.952
7790,11696.644
7791,42877.676
7792,23555.87
7793,20883.113
7794,37026.85
7795,24433.213
7796,12754.676
7797,16681.592
7798,18452.098
7799,2574.1423
7800,35013.355
7801,20044.11
7802,12750.032
7803,10471.865
7804,37723.938
7805,35891.47
7806,21240.1
7807,18903.521
7808,18251.154
7809,22182.22
7810,25021.615
7811,8708.192
7812,24679.39
7813,21826.557
7814,11590.965
7815,26787.623
7816,29689.36
7817,17741.832
7818,13837.764
7819,42903.363
7820,33548.418
7821,22128.549
7822,20897.77
7823,28063.85
7824,11587.653
7825,16986.547
7826,20732.408
7827,30426.133
7828,30186.543
7829,36802.95
7830,20955.105
7831,25222.383
7832,20952.197
7833,58185.484
7834,20184.59
7835,20046.639
7836,16597.475
7837,9384.444
7838,24495.037
7839,17463.652
7840,30703.525
7841,13268.946
7842,26786.791
7843,33179.637
7844,19423.627
7845,20402.26
7846,16401.502
7847,18961.967
7848,13480.43
7849,20667.127
7850,20642.748
7851,34356.16
7852,40771.535
7853,27712.67
7854,16700.068
7855,9156.848
7856,10999.006
7857,18768.822
7858,30221.463
7859,16366.51
7860,26639.262
7861,23407.387
7862,38863.1
7863,25533.035
7864,11722.008
7865,16910.568
7866,51381.117
7867,20574.32
7868,31663.8
7869,27703.586
7870,29145.592
7871,10938.157
7872,25100.36
7873,13810.316
7874,60673.207
7875,18324.867
7876,22990.91
7877,32701.078
7878,19337.752
7879,84400.88
7880,23562.541
7881,27229.129
7882,20830.469
7883,26743.672
7884,31301.781
7885,29624.682
7886,10122.899
7887,12476.507
7888,34929.668
7889,47822.47
7890,14583.573
7891,13471.47
7892,13184.476
7893,53508.883
7894,13470.418
7895,28653.924
7896,34466.01
7897,15777.919
7898,13735.279
7899,13647.7295
7900,35150.797
7901,31310.121
7902,35190.727
7903,62813.758
7904,22847.574
7905,16322.747
7906,42291.8
7907,36294.734
7908,10701.797
7909,12523.299
7910,27693.123
7911,25525.764
7912,27171.596
7913,41994.82
7914,18360.197
7915,51400.31
7916,16772.791
7917,13826.293
7918,21116.111
7919,17476.146
7920,24055.623
7921,47745.07
7922,26542.342
7923,12787.1045
7924,14620.899
7925,28487.896
7926,11948.275
7927,27000.072
7928,22558.855
7929,32838.668
7930,29969.963
7931,12455.805
7932,11874.005
7933,19493.379
7934,28417.535
7935,35829.45
7936,26918.547
7937,22704.16
7938,31279.777
7939,24846.613
7940,27211.76
7941,33336.113
7942,21655.195
7943,22847.574
7944,10028.877
7945,31630.514
7946,11570.45
7947,16008.625
7948,18360.197
7949,55724.184
7950,21726.215
7951,21038.4
7952,21054.936
7953,17092.496
7954,13954.159
7955,25778.32
7956,23124.729
7957,11389.655
7958,26139.146
7959,15428.656
7960,12393.107
7961,19913.2
7962,22059.467
7963,18445.139
7964,15798.273
7965,20259.031
7966,27135.969
7967,18739.643
7968,17185.824
7969,33803.76
7970,20721.316
7971,32512.736
7972,18506.146
7973,33070.41
7974,17681.107
7975,27364.021
7976,18658.889
7977,17470.652
7978,17104.982
7979,12252.288
7980,22584.26
7981,20830.469
7982,37759.793
7983,9741.86
7984,31708.033
7985,17264.902
7986,13357.715
7987,13553.199
7988,38531.383
7989,52618.71
7990,23190.498
7991,20897.77
7992,30448.54
7993,15597.589
7994,25191.623
7995,14094.172
7996,5911.094
7997,13239.48
7998,23381.209
7999,34317.184
8000,13355.938
8001,15625.66
8002,10270.342
8003,47409.38
8004,29384.285
8005,21829.326
8006,9628.075
8007,12813.857
8008,15360.239
8009,29831.629
8010,31820.041
8011,26478.635
8012,16182.969
8013,17867.096
8014,17185.504
8015,21829.326
8016,11570.45
8017,13439.003
8018,29217.814
8019,10873.146
8020,24228.256
8021,24841.984
8022,12348.311
8023,19932.482
8024,14058.863
8025,55081.934
8026,15900.935
8027,17194.877
8028,8907.819
8029,40689.527
8030,26231.004
8031,18583.686
8032,32292.848
8033,16458.1
8034,20421.176
8035,24160.414
8036,22148.688
8037,8157.05
8038,21654.39
8039,20758.865
8040,22188.752
8041,13779.702
8042,40395.66
8043,20456.94
8044,28901.322
8045,31674.623
8046,21007.428
8047,18873.375
8048,25880.178
8049,16940.475
8050,11479.858
8051,13569.142
8052,22265.428
8053,33200.06
8054,31437.94
8055,32657.445
8056,18657.1
8057,18984.219
8058,22751.047
8059,17911.164
8060,11643.855
8061,7390.854
8062,27555.66
8063,15652.764
8064,30019.072
8065,34597.742
8066,49709.164
8067,10140.277
8068,15799.403
8069,53144.742
8070,68818.07
8071,51881.07
8072,14168.733
8073,22807.215
8074,13452.022
8075,57000.957
8076,18176.576
8077,14797.163
8078,14650.605
8079,30250.443
8080,30858.58
8081,8157.05
8082,12081.202
8083,18058.422
8084,15435.622
8085,34204.31
8086,16935.252
8087,12632.151
8088,35175.926
8089,27595.438
8090,24146.111
8091,10180.331
8092,11940.666
8093,14346.968
8094,23864.434
8095,50504.676
8096,4477.1274
8097,16718.639
8098,26429.082
8099,22165.018
8100,20301.914
8101,25705.994
8102,13297.996
8103,23215.254
8104,48728.52
8105,25585.227
8106,9932.586
8107,16182.969
8108,17385.904
8109,16361.657
8110,18927.404
8111,26809.305
8112,34483.33
8113,50084.246
8114,13768.696
8115,11102.25
8116,35002.13
8117,8790.699
8118,15971.536
8119,39597.36
8120,33798.402
8121,20446.434
8122,12329.386
8123,31626.646
8124,11810.684
8125,24765.71
8126,14701.417
8127,25623.9
8128,15423.396
8129,23522.902
8130,18066.041
8131,15012.811
8132,14143.515
8133,36032.61
8134,24390.37
8135,10260.125
8136,16542.129
8137,20013.047
8138,20460.697
8139,18825.99
8140,21280.54
8141,18564.238
8142,27126.041
8143,17705.254
8144,20669.979
8145,23969.332
8146,15525.045
8147,23459.168
8148,18532.094
8149,33129.223
8150,16483.49
8151,29666.271
8152,27170.236
8153,32735.46
8154,46410.555
8155,13493.978
8156,28992.14
8157,15174.355
8158,14964.042
8159,77594.09
8160,9565.831
8161,13977.217
8162,29716.484
8163,15463.668
8164,36204.285
8165,20163.797
8166,29655.287
8167,32658.934
8168,21042.936
8169,15306.31
8170,8635.6045
8171,31786.523
8172,33443.02
8173,31296.355
8174,29749.312
8175,12841.321
8176,31082.36
8177,52758.383
8178,19320.906
8179,65780.664
8180,5315.218
8181,20298.473
8182,22427.686
8183,18296.92
8184,21326.25
8185,16972.709
8186,21795.105
8187,24514.65
8188,13060.451
8189,37659.75
8190,27112.02
8191,21145.766
8192,10231.165
8193,21825.342
8194,13378.201
8195,18868.787
8196,13572.699
8197,22899.457
8198,28017.793
8199,14218.619
8200,24609.832
8201,28814.258
8202,26910.545
8203,3515.7776
8204,31614.81
8205,24701.957
8206,18885.643
8207,9166.967
8208,19172.318
8209,38038.52
8210,30912.545
8211,39897.086
8212,27126.045
8213,15058.814
8214,12251.215
8215,17236.95
8216,15386.219
8217,49959.414
8218,19791.451
8219,32541.977
8220,11487.839
8221,10199.647
8222,10454.591
8223,30262.938
8224,28887.662
8225,11281.771
8226,30187.432
8227,14104.763
8228,22189.672
8229,59002.59
8230,29168.04
8231,11114.379
8232,11770.049
8233,17241.951
8234,32873.746
8235,17844.094
8236,21657.742
8237,25108.803
8238,12624.187
8239,13627.792
8240,27194.328
8241,13412.683
8242,10761.102
8243,39731.69
8244,11910.871
8245,19407.645
8246,11162.996
8247,31058.674
8248,32701.078
8249,4507.8506
8250,15059.702
8251,27338.33
8252,27692.13
8253,58412.266
8254,22028.6
8255,29894.21
8256,32384.525
8257,20407.867
8258,30636.637
8259,16915.627
8260,10489.718
8261,28513.701
8262,28253.488
8263,34069.418
8264,7919.2534
8265,53127.094
8266,11162.996
8267,17831.396
8268,22268.441
8269,27092.426
8270,11407.188
8271,29175.287
8272,46939.496
8273,43395.527
8274,58015.91
8275,15956.885
8276,14610.341
8277,11857.883
8278,17721.111
8279,11456.154
8280,29760.83
8281,26706.014
8282,27041.754
8283,9942.856
8284,24913.496
8285,20666.402
8286,16361.091
8287,42167.977
8288,18998.902
8289,31190.893
8290,22838.959
8291,20439.396
8292,25460.293
8293,27314.293
8294,20646.2
8295,14121.447
8296,17346.107
8297,62833.535
8298,13265.395
8299,16857.824
8300,32236.146
8301,23836.578
8302,27056.273
8303,35574.652
8304,130323.76
8305,27433.44
8306,32631.701
8307,22356.867
8308,16593.574
8309,31151.475
8310,12337.414
8311,24569.576
8312,27066.074
8313,17241.951
8314,28118.115
8315,20658.027
8316,23988.262
8317,15431.085
8318,32802.207
8319,26264.479
8320,16942.885
8321,19696.324
8322,21128.115
8323,12549.709
8324,31041.64
8325,17895.465
8326,19176.1
8327,11019.749
8328,17906.639
8329,20555.5
8330,15700.707
8331,22781.08
8332,16791.69
8333,22951.146
8334,23637.705
8335,17586.23
8336,56647.58
8337,32110.049
8338,12529.927
8339,31075.797
8340,13032.432
8341,13628.183
8342,30279.152
8343,28111.39
8344,36477.516
8345,18175.873
8346,18675.34
8347,17646.64
8348,53166.676
8349,30801.121
8350,17104.195
8351,42170.082
8352,29413.324
8353,22822.184
8354,21946.9
8355,23060.482
8356,22687.943
8357,25375.04
8358,31025.729
8359,11727.754
8360,52668.043
8361,28577.97
8362,32278.336
8363,11587.653
8364,10595.208
8365,9481.842
8366,31391.482
8367,22478.293
8368,12560.597
8369,14319.239
8370,11576.806
8371,10658.838
8372,26805.812
8373,21589.021
8374,16770.125
8375,11351.877
8376,51327.383
8377,13580.877
8378,26676.713
8379,13478.45
8380,33883.85
8381,17603.152
8382,32756.828
8383,27377.29
8384,20038.895
8385,19098.182
8386,29906.238
8387,16421.174
8388,14022.203
8389,18033.625
8390,19592.496
8391,20253.86
8392,31821.29
8393,17023.943
8394,28463.773
8395,17211.24
8396,16517.77
8397,14089.823
8398,16675.389
8399,40044.91
8400,13144.541
8401,30384.531
8402,57287.113
8403,27897.348
8404,17558.373
8405,15086.879
8406,26555.025
8407,28560.834
8408,47478.797
8409,36786.164
8410,26355.678
8411,16889.465
8412,17526.965
8413,20538.248
8414,12200.621
8415,24303.316
8416,12850.902
8417,14627.938
8418,19046.004
8419,21587.746
8420,11727.754
8421,37042.0
8422,12609.35
8423,19970.9
8424,17967.428
8425,8163.822
8426,19628.379
8427,14048.08
8428,16048.873
8429,4468.805
8430,10423.287
8431,11770.049
8432,23664.076
8433,27855.713
8434,15914.522
8435,15827.561
8436,14834.858
8437,22886.43
8438,20861.258
8439,16423.682
8440,25113.34
8441,16433.523
8442,47304.83
8443,27699.473
8444,10563.05
8445,31325.756
8446,53296.312
8447,28623.55
8448,24585.088
8449,9282.445
8450,24921.994
8451,35322.81
8452,39410.777
8453,22148.262
8454,18446.066
8455,19739.781
8456,14121.328
8457,10147.122
8458,13137.489
8459,11840.646
8460,12198.457
8461,13564.8
8462,28539.244
8463,17185.598
8464,47503.465
8465,17633.982
8466,29509.455
8467,19078.264
8468,20693.338
8469,14871.803
8470,25263.396
8471,56630.84
8472,22697.738
8473,13393.296
8474,26570.055
8475,12728.32
8476,28207.67
8477,47822.47
8478,12622.743
8479,31920.979
8480,31061.156
8481,20043.572
8482,27053.43
8483,40033.1
8484,48036.426
8485,30010.994
8486,16843.676
8487,25041.299
8488,16241.064
8489,16287.142
8490,14577.106
8491,30042.812
8492,14913.646
8493,20658.027
8494,21465.18
8495,13289.025
8496,17111.188
8497,14220.09
8498,27097.305
8499,19994.787
8500,23810.787
8501,22118.814
8502,32687.113
8503,18182.158
8504,20896.773
8505,26415.666
8506,20797.732
8507,30534.32
8508,28969.482
8509,23471.186
8510,19182.385
8511,20548.418
8512,27655.564
8513,21248.682
8514,17488.229
8515,20755.465
8516,18200.668
8517,54994.58
8518,17412.066
8519,25100.16
8520,11534.956
8521,18739.844
8522,48157.445
8523,31704.236
8524,4145.715
8525,19087.314
8526,28190.514
8527,51328.258
8528,22408.045
8529,15498.718
8530,26772.37
8531,24777.86
8532,20383.125
8533,13112.161
8534,20841.014
8535,11610.552
8536,13232.464
8537,14900.852
8538,15114.834
8539,18972.47
8540,48936.61
8541,13470.937
8542,15571.819
8543,10858.703
8544,17810.29
8545,11617.457
8546,22129.285
8547,46542.203
8548,27249.715
8549,18205.703
8550,14635.389
8551,17772.225
8552,30831.18
8553,35532.42
8554,46524.89
8555,18505.23
8556,16360.328
8557,50244.65
8558,44606.51
8559,32439.096
8560,49709.164
8561,19739.857
8562,29997.418
8563,17862.441
8564,22909.463
8565,10335.767
8566,21922.822
8567,17610.281
8568,24756.555
8569,9190.008
8570,21580.256
8571,31247.668
8572,25776.559
8573,10515.176
8574,30466.322
8575,20226.764
8576,18726.232
8577,13560.312
8578,13818.312
8579,12627.527
8580,17417.715
8581,15610.817
8582,34466.01
8583,21992.828
8584,47380.96
8585,43870.74
8586,26357.266
8587,14332.649
8588,13709.464
8589,6146.578
8590,28378.0
8591,17700.824
8592,7956.47
8593,20470.309
8594,21126.209
8595,32996.65
8596,19617.764
8597,20019.334
8598,43561.434
8599,26430.188
8600,24637.271
8601,21965.0
8602,20499.688
8603,17526.965
8604,19718.291
8605,10718.649
8606,18766.83
8607,12193.204
8608,19833.527
8609,30550.893
8610,16212.129
8611,34897.023
8612,12124.122
8613,21155.854
8614,23363.652
8615,20838.438
8616,55422.375
8617,14357.622
8618,17876.617
8619,15435.622
8620,38029.5
8621,31321.662
8622,13896.633
8623,16524.941
8624,21307.783
8625,31384.084
8626,38475.305
8627,3910.0742
8628,16285.81
8629,15575.866
8630,35854.902
8631,15826.573
8632,20279.404
8633,35896.11
8634,22189.223
8635,7441.202
8636,37360.812
8637,16630.725
8638,29525.111
8639,32664.768
8640,18270.438
8641,15676.22
8642,21744.805
8643,12915.021
8644,26964.113
8645,44158.64
8646,16627.865
8647,37086.633
8648,13694.799
8649,17744.61
8650,17580.807
8651,15675.689
8652,32145.361
8653,35390.945
8654,18335.016
8655,46331.984
8656,45836.41
8657,12017.068
8658,53794.39
8659,27243.88
8660,13017.984
8661,42452.234
8662,36685.68
8663,15219.456
8664,37798.656
8665,20689.951
8666,20764.363
8667,35115.996
8668,19667.527
8669,48308.35
8670,34903.01
8671,15983.338
8672,18023.16
8673,22929.99
8674,29265.594
8675,20088.516
8676,19559.705
8677,16145.177
8678,18841.686
8679,25982.959
8680,48334.875
8681,14793.599
8682,18375.758
8683,16613.611
8684,25650.541
8685,46393.816
8686,52552.61
8687,31441.635
8688,29104.004
8689,21787.719
8690,7464.342
8691,11840.646
8692,15881.533
8693,27255.496
8694,18411.344
8695,15705.243
8696,19073.488
8697,18372.201
8698,21232.547
8699,21257.58
8700,21657.742
8701,18717.912
8702,13470.452
8703,19590.844
8704,29621.244
8705,45239.707
8706,18807.793
8707,28008.723
8708,27544.047
8709,19244.695
8710,17121.861
8711,18480.36
8712,46547.137
8713,17616.416
8714,15177.072
8715,9638.731
8716,30101.54
8717,25322.22
8718,19003.113
8719,21031.469
8720,13254.794
8721,19082.137
8722,18054.027
8723,23950.805
8724,29379.654
8725,27110.898
8726,26066.656
8727,22032.895
8728,28747.49
8729,10078.018
8730,31721.078
8731,17501.701
8732,41281.254
8733,11937.434
8734,15677.978
8735,34426.28
8736,24749.734
8737,20828.775
8738,11992.67
8739,13411.453
8740,31587.469
8741,12883.047
8742,23179.094
8743,9384.444
8744,35332.86
8745,41608.473
8746,13375.423
8747,8910.31
8748,13180.978
8749,15610.817
8750,31796.752
8751,23908.672
8752,39732.5
8753,31797.729
8754,21644.404
8755,16109.3955
8756,18297.768
8757,32420.477
8758,17594.303
8759,10767.803
8760,13760.966
8761,20053.568
8762,10234.025
8763,9778.033
8764,16267.163
8765,19338.867
8766,25619.877
8767,11867.526
8768,20831.965
8769,51653.195
8770,15018.137
8771,22232.078
8772,13925.878
8773,15709.096
8774,16852.691
8775,22169.066
8776,27573.857
8777,14870.149
8778,15078.747
8779,19612.334
8780,14847.056
8781,21966.828
8782,29339.914
8783,7078.4106
8784,35544.332
8785,21492.605
8786,17666.758
8787,25376.236
8788,9423.099
8789,15904.77
8790,13240.57
8791,34187.88
8792,15126.643
8793,11176.731
8794,36835.496
8795,33724.418
8796,29923.396
8797,17163.217
8798,17925.03
8799,23836.578
8800,9838.374
8801,21928.572
8802,20967.969
8803,17318.566
8804,14378.489
8805,14492.956
8806,28211.188
8807,29869.781
8808,28997.463
8809,14197.874
8810,16504.883
8811,23940.488
8812,17993.387
8813,12017.068
8814,19188.623
8815,15667.419
8816,15273.684
8817,19406.504
8818,14050.086
8819,18148.648
8820,17110.463
8821,12548.813
8822,4220.735
8823,38506.52
8824,15402.353
8825,19328.041
8826,15545.292
8827,29356.115
8828,32324.932
8829,17618.229
8830,24508.3
8831,24045.38
8832,27655.564
8833,22107.465
8834,19552.48
8835,15042.227
8836,20574.34
8837,30110.826
8838,31792.629
8839,9741.86
8840,32627.623
8841,44382.56
8842,19373.31
8843,22929.99
8844,57116.082
8845,8291.64
8846,26363.33
8847,33751.477
8848,13957.297
8849,20297.871
8850,17467.121
8851,122358.375
8852,25420.08
8853,19041.59
8854,46435.92
8855,18082.19
8856,18226.797
8857,30915.129
8858,15391.184
8859,16103.407
8860,21325.514
8861,18893.895
8862,10016.313
8863,8959.515
8864,23212.709
8865,11656.978
8866,30186.543
8867,16388.877
8868,26865.006
8869,30439.266
8870,6670.16
8871,29409.25
8872,56216.9
8873,27307.217
8874,34700.496
8875,21269.04
8876,7677.4146
8877,8927.269
8878,4240.6914
8879,10054.306
8880,12189.439
8881,20556.69
8882,16400.521
8883,21479.324
8884,21875.7
8885,16628.033
8886,24814.52
8887,16279.849
8888,10899.333
8889,32774.273
8890,14618.994
8891,14701.417
8892,31384.021
8893,15492.014
8894,20262.3
8895,13074.445
8896,21465.18
8897,13001.943
8898,18804.781
8899,10407.068
8900,11281.771
8901,20357.596
8902,15381.412
8903,9593.984
8904,13104.421
8905,20234.053
8906,18779.135
8907,20090.17
8908,49724.023
8909,16435.553
8910,21216.188
8911,31138.527
8912,15358.619
8913,10564.809
8914,23127.533
8915,31960.383
8916,12800.327
8917,22860.688
8918,42641.277
8919,17721.922
8920,22941.582
8921,12304.873
8922,30160.988
8923,14610.341
8924,32043.889
8925,34929.668
8926,42932.58
8927,31477.215
8928,11743.3545
8929,30617.607
8930,70873.47
8931,35683.15
8932,18883.379
8933,24365.969
8934,20130.725
8935,17691.8
8936,21511.4
8937,15430.864
8938,27355.625
8939,26652.785
8940,26453.535
8941,12194.764
8942,25158.805
8943,18550.426
8944,24584.576
8945,26722.678
8946,56073.953
8947,38041.098
8948,12263.35
8949,24637.271
8950,42182.55
8951,19328.455
8952,11411.3
8953,13961.311
8954,23094.166
8955,9290.631
8956,16145.46
8957,29457.049
8958,19836.5
8959,12189.499
8960,17480.959
8961,26930.049
8962,19667.6
8963,11734.986
8964,29824.383
8965,31069.2
8966,30215.96
8967,34964.54
8968,27054.33
8969,26463.25
8970,16728.29
8971,16351.907
8972,19224.56
8973,13817.688
8974,11042.683
8975,21633.1
8976,12529.682
8977,14101.044
8978,21572.688
8979,34960.0
8980,15639.417
8981,38870.41
8982,7551.784
8983,13149.504
8984,17372.225
8985,13131.021
8986,38535.277
8987,25715.58
8988,67598.67
8989,13128.756
8990,64957.0
8991,18486.46
8992,20120.002
8993,12997.03
8994,30867.74
8995,18790.746
8996,16382.558
8997,23503.795
8998,11841.907
8999,12526.899
9000,21342.225
9001,22702.994
9002,19525.02
9003,15498.724
9004,31415.287
9005,16703.506
9006,22274.467
9007,24376.244
9008,24745.215
9009,17017.611
9010,15893.317
9011,21802.164
9012,59002.59
9013,13432.549
9014,29153.072
9015,24863.68
9016,16716.377
9017,12325.389
9018,17154.795
9019,10857.612
9020,20107.703
9021,11117.947
9022,18308.121
9023,24911.744
9024,23206.81
9025,17864.506
9026,22118.814
9027,17866.758
9028,4684.957
9029,18877.887
9030,23880.49
9031,16675.389
9032,10151.626
9033,9460.137
9034,17872.611
9035,34949.664
9036,22525.133
9037,37237.47
9038,21859.701
9039,13253.717
9040,26910.545
9041,18922.824
9042,28008.723
9043,24699.447
9044,18604.148
9045,22704.625
9046,10572.965
9047,18079.814
9048,34994.613
9049,16951.2
9050,30913.885
9051,23420.209
9052,18475.764
9053,34606.76
9054,25158.762
9055,19139.34
9056,24497.104
9057,24476.11
9058,19479.504
9059,36021.168
9060,19645.975
9061,26931.57
9062,47689.918
9063,19193.428
9064,28982.145
9065,10035.357
9066,25306.232
9067,28891.545
9068,28385.197
9069,20117.676
9070,38575.133
9071,22786.232
9072,26514.967
9073,13551.27
9074,26289.094
9075,29688.074
9076,24961.115
9077,18174.225
9078,19419.232
9079,18903.521
9080,20698.492
9081,16466.96
9082,20887.406
9083,20888.762
9084,30867.74
9085,18747.844
9086,12889.361
9087,47822.47
9088,21142.742
9089,14167.952
9090,24271.213
9091,21469.758
9092,20692.4
9093,27523.965
9094,40599.246
9095,8886.38
9096,15565.573
9097,22080.158
9098,27644.629
9099,18395.727
9100,19225.967
9101,16355.323
9102,24042.83
9103,34964.54
9104,25815.547
9105,19207.021
9106,13576.964
9107,17427.918
9108,10993.235
9109,10348.58
9110,34122.395
9111,16458.355
9112,6277.8877
9113,20574.34
9114,21622.406
9115,32236.146
9116,16096.441
9117,28464.475
9118,33499.2
9119,29908.19
9120,12608.2295
9121,22858.164
9122,15734.666
9123,2578.7908
9124,20693.338
9125,34318.06
9126,32293.67
9127,37206.434
9128,12700.271
9129,17638.115
9130,21482.04
9131,18597.613
9132,30272.5
9133,26614.068
9134,32936.785
9135,8434.923
9136,25089.443
9137,9139.787
9138,51593.45
9139,31423.152
9140,14168.169
9141,28869.12
9142,50526.152
9143,27440.033
9144,43091.61
9145,11570.45
9146,17893.383
9147,18960.203
9148,22744.27
9149,10454.591
9150,22042.512
9151,32135.496
9152,11570.45
9153,28162.283
9154,8362.323
9155,9703.741
9156,15555.562
9157,30491.066
9158,32366.586
9159,22999.361
9160,27661.846
9161,49732.85
9162,11247.882
9163,17831.02
9164,28977.328
9165,21243.557
9166,29694.193
9167,26891.922
9168,18727.795
9169,52986.68
9170,16340.762
9171,20261.984
9172,13524.247
9173,34814.406
9174,16210.721
9175,26805.812
9176,30733.33
9177,18347.945
9178,28901.426
9179,27458.668
9180,10089.192
9181,24392.887
9182,25860.56
9183,31509.396
9184,26615.453
9185,27295.025
9186,35426.008
9187,14506.658
9188,17907.107
9189,47936.414
9190,17260.092
9191,16397.28
9192,9604.897
9193,21485.717
9194,17224.023
9195,34760.875
9196,26820.398
9197,10550.429
9198,18080.184
9199,16742.23
9200,22173.822
9201,9903.857
9202,21439.803
9203,15762.109
9204,31308.4
9205,10046.3955
9206,16754.332
9207,12216.699
9208,35095.445
9209,22882.791
9210,21674.271
9211,21353.23
9212,23678.807
9213,22697.09
